
-6.82,0.44,8.11
-5.71,2.07,8.30
-2.41,2.47,9.51
-2.49,2.84,9.31
-0.96,2.19,9.69
-0.64,1.78,9.95
0.27,3.78,10.21
1.75,1.43,10.55
0.37,-1.58,10.14
-0.33,-2.51,9.85
-1.89,-3.91,9.57
-2.63,-3.78,9.32
-2.81,-2.11,9.22
-4.21,-1.83,8.79
-3.52,-1.15,9.06
-3.48,-0.71,9.04
-3.27,0.77,9.15
-3.22,0.56,9.10
-2.81,0.39,9.28
-2.71,0.34,9.25
-2.76,0.34,9.28
-2.68,-0.04,9.30
-2.48,0.17,9.35
-2.16,0.44,9.43
-2.49,-0.17,9.33



-,-,-
-2.50,-0.22,9.29
-2.52,-0.21,9.33
-2.53,-0.21,9.33
-2.50,-0.20,9.33
-2.53,-0.21,9.31
-2.55,-0.18,9.35
-3.30,-1.71,9.16
-2.19,-0.20,9.46
-3.41,-0.65,9.07
-3.38,-3.23,9.06
-4.04,-0.41,8.96
-3.81,1.18,8.87
-3.81,0.46,8.90
-2.51,1.25,9.42
-1.81,1.28,9.54
-1.06,1.80,9.78
-0.76,2.22,9.98
-0.50,-0.76,9.92
-0.66,-0.56,9.79
-0.84,-1.90,9.81
-1.85,-2.22,9.52
-2.50,-2.23,9.33
-2.65,-2.57,9.32
-3.02,-2.47,9.12
-2.91,-2.37,9.26
-2.97,-1.81,9.06
-5.23,-0.20,8.49
-5.21,-2.01,8.52
-4.10,0.92,8.91
-6.06,2.38,8.39
-4.49,1.21,8.85
-3.83,2.66,9.12
-1.27,2.02,9.67
-2.00,3.79,9.66
-1.52,2.35,9.58
-0.40,-0.42,10.00
-0.23,-0.87,10.06
-0.24,0.15,9.96
0.03,-2.40,9.87
-0.38,-2.46,9.96
-1.46,-3.75,9.63
-2.80,-3.36,9.19
-2.59,-2.63,9.19
-3.74,-3.17,9.06
-3.91,-3.01,8.93
-4.53,-0.64,8.94
-5.58,-0.51,8.35
-4.73,-0.11,8.59
-5.05,0.14,8.36
-5.55,3.04,8.60
-3.69,1.72,9.01
-3.19,2.41,9.25
-1.77,3.03,9.46
-1.44,2.29,9.63
-0.06,2.98,10.19
1.22,1.30,10.34
0.19,-1.78,10.02
1.58,-2.88,10.52
-1.68,-3.47,9.51
-1.86,-4.69,9.56
-1.49,-3.98,9.62
-3.14,-3.06,9.11
-4.10,-4.10,8.85
-4.81,-3.25,8.49
-5.86,-1.22,8.13
-6.64,0.95,8.16
-6.17,2.13,8.15
-5.29,1.49,8.52
-3.99,2.20,8.82
-2.29,4.54,9.61
-1.60,3.81,9.59
-0.47,2.51,9.93
0.15,2.32,10.17
1.74,0.41,10.64
0.74,-4.50,10.25
-0.84,-3.57,9.99
-2.15,-5.20,9.45
-2.27,-3.51,9.24
-4.96,-2.03,8.80
-5.03,-2.38,8.54
-5.16,-0.72,8.66
-4.77,2.02,8.74
-3.44,-0.12,9.06
-3.17,0.90,9.05
-2.69,1.31,9.17
-2.06,0.11,9.39
-2.03,1.14,9.45
-2.46,-0.18,9.33
-2.48,-0.17,9.33
-2.48,-0.20,9.33
-2.48,-0.20,9.33
-2.48,-0.18,9.33
-2.49,-0.17,9.36
-2.49,-0.18,9.33
-2.51,-0.18,9.36
-2.49,-0.20,9.33
-2.47,-0.18,9.34
