
-3.38,2.59,9.07
-2.71,0.84,9.26
-1.95,0.56,9.52
-2.21,-2.09,9.42
-1.92,-3.64,9.54
-0.67,-3.54,9.85
-2.05,-4.74,9.39
-2.11,-3.57,9.38
-1.70,-1.95,9.52
-3.27,-2.07,9.12
-3.74,-0.52,9.00
-3.68,2.83,9.06
-2.86,4.75,9.25
-1.96,3.92,9.53
-3.58,3.17,9.07
-3.23,3.08,9.20
-2.08,1.43,9.46
-2.34,0.90,9.42
-2.50,-1.41,9.29
-1.90,-3.69,9.48
-1.52,-2.84,9.63
-1.87,-2.28,9.48
-1.99,-1.14,9.48
-2.42,-0.26,9.39
-2.36,-1.28,9.40
-2.04,-1.78,9.48
-1.93,-2.07,9.51
-2.02,-2.60,9.45
-2.80,-2.29,9.29
-2.36,-1.40,9.37
-2.73,0.88,9.26
-3.11,2.98,9.18
-2.94,4.49,9.25
-3.44,0.85,9.04
-0.78,5.13,9.86
-2.17,2.40,9.46
-2.32,0.33,9.25
-2.55,0.36,9.30
-4.19,-3.79,8.88
-2.57,-4.19,9.29
-3.45,-3.38,9.06
-2.08,-4.01,9.45
-1.64,-3.57,9.56
-2.36,-1.82,9.43
-2.21,-0.65,9.50
-2.33,0.17,9.46
-2.58,1.93,9.35
-2.68,3.20,9.24
-2.83,4.24,9.22
-2.38,5.41,9.52
-2.42,5.20,9.42
-3.80,0.98,8.93
-3.10,-0.01,9.18
-3.23,-3.68,9.18
-2.70,-4.24,9.22
-3.00,-3.70,9.18
-1.56,-1.68,9.59
-2.61,-0.25,9.32
-2.46,-1.39,9.37
-2.01,-1.14,9.50
-2.91,-2.77,9.20
-2.69,-3.09,9.29
-2.63,-2.60,9.39
-3.51,0.07,9.04
-3.02,3.54,9.28
-2.67,4.89,9.34
-2.47,1.77,9.36
-3.02,2.84,9.22
-3.36,3.19,9.06
-2.69,0.75,9.31
-2.29,0.23,9.46
-2.55,-2.97,9.31
-1.83,-3.60,9.50
-0.10,-3.79,10.06
-2.56,-5.51,9.27
-2.06,-4.06,9.49
-2.05,-1.72,9.38
-2.60,-0.71,9.33
-3.31,0.34,9.06
-3.83,3.11,8.99
-3.23,4.29,9.20
-2.30,2.98,9.45
-3.66,3.43,9.02
-3.18,3.85,9.15
-1.85,1.54,9.58
-1.24,-0.06,9.65
-2.38,-1.83,9.24
-1.76,-3.21,9.51
-1.56,-4.19,9.65
-2.01,-2.43,9.46
-2.51,-0.29,9.33
-2.00,-2.96,9.49
-1.66,-1.56,9.59
-2.18,-2.33,9.46
-1.90,-2.62,9.49
-2.84,-1.91,9.18
-2.63,1.05,9.34
-2.56,3.50,9.34
-2.98,4.38,9.20
-3.00,3.06,9.23
-1.48,4.23,9.73
-3.08,2.18,9.23
-2.69,-0.13,9.25
-3.38,-2.58,9.04
-2.97,-3.80,9.11
-2.37,-4.42,9.35
-1.64,-4.61,9.60
-2.53,-3.89,9.40
-2.24,-2.31,9.48
-2.13,-1.13,9.45
-2.72,0.50,9.32
-2.54,2.13,9.41
-2.44,4.80,9.33
-3.04,4.28,9.18
-1.84,6.34,9.52
-2.36,4.81,9.38
-3.63,0.22,8.93
-2.45,0.53,9.40
-3.68,-3.23,9.01
-3.06,-4.66,9.17
-2.54,-3.34,9.27
-1.93,-1.91,9.55
-2.45,-0.45,9.34
-2.49,-0.76,9.33
-2.47,-0.92,9.39
-2.48,0.03,9.35
-2.48,-0.04,9.34
-2.59,0.01,9.32
-2.35,0.30,9.39
-2.47,-0.18,9.32
-2.53,-0.18,9.34
-2.90,0.83,9.22






-,-,-
-2.47,-0.32,9.29
-2.40,-0.56,9.34
-2.12,-1.89,9.43
-2.05,-0.22,9.51
-2.19,-0.68,9.43
-2.23,-1.25,9.43
-2.41,-1.28,9.31
-2.62,-1.20,9.18
-2.65,-0.19,9.26
-2.95,0.44,9.26
-2.72,2.52,9.27
-3.27,1.84,9.14
-2.49,4.00,9.40
